listing_ID,town,est_rental_revenue_median,estimated_ADR,Est_adj_occupancy,active_days,booking_window,length_of_stay,dynamic_pricing,min_stay,management,Bedrooms,bathrooms,max_guests,listed_price,is_active,economic_Category,blocked_days,rating,Num_Reviews,beachfront,hot_tub,EV_charger,kitchen,pool,pets_allowed,smoking_allowed
1137821148587818561,Clacton-on-sea,5996,70.54,28,300,17,4,Moderate,2,Individual,3,1.5,8,101,Yes,Midscale,65,3.5,2,No,No,No,Yes,Yes,No,No
15607615,Clacton-on-sea,6910,77.64,62,144,88,6,None,2,Individual,3,2,6,122,No,Midscale,7,4.59,27,Yes,No,No,Yes,Yes,Yes,Yes
1326082726462706249,Clacton-on-sea,7633,90.87,69,121,4,14,None,3,Moderate,3,1,6,120,No,Midscale,2,5,1,No,No,No,No,No,No,No
1168530940633617808,Clacton-on-sea,8075,63.58,50,252,38,6,High,1,Small,3,1,8,78,Yes,Midscale,76,4.75,4,No,No,No,Yes,Yes,Yes,No
51839351,Clacton-on-sea,8362,40.59,87,238,149,21,None,2,Small,3,1,6,52,Yes,Economy,128,4.56,36,No,No,No,Yes,No,Yes,No
841879549071664922,Clacton-on-sea,8390,59.09,45,318,21,29,None,1,Small,3,1.5,8,78,Yes,Economy,48,4.85,20,No,No,No,Yes,No,Yes,No
1101631802762180932,Clacton-on-sea,9464,81.58,52,225,20,14,None,1,Individual,3,1.5,8,93,Yes,Midscale,141,5,13,No,No,No,Yes,Yes,No,No
593448941348355266,Clacton-on-sea,9597,53.31,51,352,83,14,Low,2,Individual,3,1,8,76,Yes,Economy,14,4.77,26,No,No,No,Yes,No,Yes,No
29278063,Clacton-on-sea,11417,117.7,29,332,47,8,None,2,Small,3,1,6,129,Yes,Midscale,34,4.91,109,No,No,No,Yes,No,No,No
45063006,Clacton-on-sea,11533,54.15,66,321,21,15,None,1,Small,3,1.5,8,66,Yes,Economy,45,4.73,59,No,No,No,Yes,No,Yes,No
7467104,Clacton-on-sea,11820,124.42,26,364,45,4,High,2,Small,3,1,7,119,Yes,Midscale,2,4.84,170,No,No,No,Yes,No,Yes,No
1150568760515099229,Clacton-on-sea,12636,68.67,78,236,25,18,Moderate,2,Small,3,1,8,84,Yes,Midscale,129,5,1,No,No,No,Yes,No,Yes,No
50166375,Clacton-on-sea,12653,70.68,84,212,165,28,Low,2,Small,3,1,6,95,Yes,Midscale,154,4.73,15,No,No,No,Yes,No,Yes,No
46016215,Clacton-on-sea,13188,116.71,32,358,33,16,Moderate,3,Small,3,2,7,152,Yes,Midscale,8,4.35,40,No,No,No,Yes,No,No,No
848293829468107527,Clacton-on-sea,13407,167.58,75,106,86,2,None,1,Small,3,2,10,235,No,Upscale,10,4.61,23,No,No,No,No,No,No,No
695360850957568926,Clacton-on-sea,13436,88.4,59,256,66,3,None,2,Individual,3,1,5,114,Yes,Midscale,110,4.83,30,No,No,No,No,No,Yes,No
977003022591681580,Clacton-on-sea,14813,64.97,80,286,44,6,Moderate,1,Small,3,1.5,8,77,Yes,Midscale,80,4.73,11,No,No,No,Yes,No,Yes,No
17680948,Clacton-on-sea,14840,170.58,30,286,46,6,Moderate,1,Small,3,2,6,159,Yes,Upscale,4,4.89,89,No,No,No,Yes,No,Yes,No
988621680439432363,Clacton-on-sea,15972,140.11,45,252,50,14,Moderate,2,Moderate,3,3,6,172,No,Upscale,1,5,1,No,No,No,Yes,No,Yes,No
1162532731752823322,Clacton-on-sea,16257,130.06,40,310,22,4,None,1,Small,3,2.5,6,143,Yes,Upscale,36,4.78,36,No,No,No,Yes,No,Yes,No
34101104,Clacton-on-sea,18516,86.93,74,289,45,5,High,2,Individual,3,1,5,91,Yes,Midscale,77,4.95,127,No,No,No,Yes,No,Yes,No
1079500512934482930,Clacton-on-sea,21612,111.98,60,323,26,7,High,2,Moderate,3,1,6,114,Yes,Midscale,43,4.81,27,No,No,No,Yes,No,Yes,No
38423060,Clacton-on-sea,22688,90.39,71,353,10,11,High,3,Moderate,3,1,6,111,Yes,Midscale,10,4.79,48,No,No,No,Yes,No,Yes,No
619174557029783676,Clacton-on-sea,23170,155.51,58,259,119,9,Moderate,3,Individual,3,1.5,6,195,Yes,Upscale,107,5,18,No,No,No,Yes,No,Yes,No
22968398,Clacton-on-sea,23701,132.41,65,277,57,7,None,2,Individual,3,1,8,166,Yes,Upscale,89,4.81,134,No,No,No,Yes,No,Yes,No
30757148,Clacton-on-sea,24616,106.56,64,359,103,10,Moderate,3,Small,3,2,6,119,Yes,Midscale,7,4.93,87,No,No,No,Yes,No,No,No
12374813,Clacton-on-sea,27413,109.22,95,264,56,3,Moderate,2,Individual,3,1,6,111,Yes,Midscale,102,4.95,217,No,No,No,Yes,No,No,No
1010702656566769258,Clacton-on-sea,31589,394.87,24,334,43,2,Moderate,2,Small,3,3,6,524,Yes,Upscale,32,4.5,0,No,No,No,Yes,No,Yes,No
550863894331182330,Clacton-on-sea,34193,203.53,88,191,73,10,Low,3,Large,3,1,6,226,Yes,Upscale,175,5,4,No,No,No,Yes,No,Yes,No
957684536395764280,Clacton-on-sea,40021,197.15,73,277,82,4,Moderate,2,Small,3,2.5,6,204,Yes,Upscale,89,5,55,No,Yes,No,Yes,No,No,No
1037212152233467916,Clacton-on-sea,45278,217.68,95,220,48,7,Moderate,3,Large,3,2,6,248,Yes,Upscale,146,4.76,0,No,Yes,No,Yes,No,No,No
1010679174489879718,Clacton-on-sea,48610,656.89,24,314,46,2,Moderate,2,Small,3,4,6,865,Yes,Upscale,52,N/A,0,No,No,No,Yes,No,No,No
995190105117660664,Grays,0,N/A,0,70,N/A,N/A,None,7,Small,3,1,6,251,No,N/A,0,N/A,0,No,No,No,Yes,No,No,No
1264404982701663850,Grays,0,N/A,0,43,N/A,N/A,None,1,Large,3,2,7,178,No,N/A,101,N/A,0,No,No,No,Yes,No,No,No
857121223804935516,Grays,0,N/A,0,365,N/A,N/A,None,1,Small,3,1,6,335,Yes,N/A,1,3.67,3,No,No,No,Yes,No,No,No
1150035056726075029,Grays,0,N/A,0,107,N/A,N/A,None,3,Small,3,2.5,6,208,No,N/A,12,N/A,0,No,No,No,Yes,No,No,No
663217448974301270,Grays,0,N/A,0,290,N/A,N/A,None,3,Moderate,3,1.5,10,106,Yes,N/A,76,5,5,No,No,No,Yes,No,No,No
1086248055326152881,Grays,0,N/A,0,94,N/A,N/A,High,1,Small,3,3,8,249,No,N/A,76,0,0,No,No,No,Yes,No,No,No
637389194523502419,Grays,0,N/A,0,52,N/A,N/A,None,1,Large,3,1,6,150,No,N/A,35,3.5,0,No,No,No,Yes,No,No,No
53784217,Grays,0,N/A,0,183,N/A,N/A,None,3,Large,3,1.5,8,166,Yes,N/A,183,N/A,0,No,No,No,Yes,No,Yes,No
1111585237254811308,Grays,0,N/A,0,127,N/A,N/A,None,3,Large,3,2,6,152,Yes,N/A,187,4.5,0,No,No,No,Yes,No,No,No
42574965,Grays,0,N/A,0,178,N/A,N/A,None,5,Large,3,1.5,8,175,Yes,N/A,188,N/A,0,No,No,No,Yes,No,No,No
54315242,Grays,217,108.68,1,164,4,1,None,1,Small,3,1,6,131,No,Midscale,72,4.33,6,No,No,No,Yes,No,No,No
928762883186001715,Grays,397,132.32,2,179,2,3,None,1,Large,3,2,9,140,Yes,Upscale,187,5,2,No,No,No,Yes,No,No,No
53462829,Grays,675,96.46,18,38,378,3,None,2,Small,3,2.5,6,122,No,Midscale,31,5,3,No,No,No,Yes,No,No,No
1261597414401645390,Grays,718,179.38,2,206,13,4,None,3,Small,3,3,4,208,Yes,Upscale,1,5,0,No,Yes,No,Yes,No,No,No
564308310513653450,Grays,864,25.42,17,201,1,23,None,3,Small,3,1,6,33,Yes,Economy,165,5,1,No,No,No,Yes,No,Yes,No
908859805290513304,Grays,1706,142.18,6,192,3,4,None,1,Individual,3,3,4,175,Yes,Upscale,174,0,0,No,No,No,Yes,No,No,No
832433826736650112,Grays,2028,106.72,21,89,14,19,Low,4,Small,3,2.5,6,164,No,Midscale,55,N/A,2,No,No,No,Yes,No,No,No
1315293302934940057,Grays,2204,104.96,21,98,5,3,Moderate,2,Individual,3,1.5,5,134,Yes,Midscale,17,4,1,No,No,No,Yes,No,No,No
1163771594094095513,Grays,2443,122.14,25,79,1,9,None,4,Individual,3,2.5,4,156,No,Upscale,40,N/A,0,No,No,No,Yes,No,No,No
53175277,Grays,3310,106.76,47,66,73,4,None,2,Small,3,1,6,123,No,Midscale,0,4.4,20,No,No,No,Yes,No,No,No
835476257282850481,Grays,3361,101.84,24,139,7,7,None,3,Individual,3,1.5,7,143,No,Midscale,27,N/A,1,No,No,No,Yes,No,No,No
49995406,Grays,3616,120.52,33,92,4,5,High,3,Moderate,3,1.5,5,165,No,Upscale,11,N/A,1,No,No,No,Yes,No,No,No
48184442,Grays,3805,111.91,13,264,1,9,None,3,Small,3,1.5,5,140,No,Midscale,32,4.5,6,No,No,No,Yes,No,No,No
51379607,Grays,4969,124.23,29,139,5,6,Moderate,2,Small,3,1.5,7,331,Yes,Upscale,227,4.83,6,No,No,No,Yes,No,No,No
653616839576712344,Grays,5398,93.06,47,123,9,5,None,3,Small,3,1,7,130,No,Midscale,75,4,8,No,No,No,Yes,No,No,No
1320515405438337277,Grays,6356,96.3,73,91,5,19,Low,4,Small,3,1.5,4,114,Yes,Midscale,39,5,2,No,No,No,No,No,No,No
604347301847171713,Grays,6446,126.4,61,84,4,7,None,3,Individual,3,1,5,160,No,Upscale,2,4.67,18,No,No,No,Yes,No,No,No
552632020621988040,Grays,6587,107.99,35,173,6,17,None,2,Large,3,1.5,8,133,Yes,Midscale,59,N/A,0,No,No,No,No,No,Yes,No
1307114051492524566,Grays,6764,77.75,67,129,1,15,High,2,Moderate,3,1,6,92,Yes,Midscale,3,4.5,2,No,No,No,Yes,No,No,No
1201587818968181095,Grays,7121,122.78,24,246,5,5,Moderate,2,Small,3,1,6,152,Yes,Upscale,44,5,4,No,No,No,Yes,No,No,No
39710551,Grays,7573,111.36,36,189,6,4,Low,1,Small,3,1,5,136,Yes,Midscale,42,5,3,No,No,No,Yes,No,No,No
42924588,Grays,8053,108.82,34,219,6,16,None,2,Small,3,2,6,143,No,Midscale,16,3.71,7,No,No,No,Yes,No,No,No
53209796,Grays,8141,116.3,19,364,37,13,None,2,Moderate,3,2.5,6,134,Yes,Midscale,2,4.28,29,No,No,No,Yes,No,Yes,No
1265373769440038950,Grays,9308,81.65,70,163,18,5,Moderate,1,Individual,3,1,6,82,Yes,Midscale,23,4.21,14,No,No,No,Yes,No,No,No
1330146445199120590,Grays,9405,151.69,56,110,19,5,High,1,Small,3,3,7,152,Yes,Upscale,9,4.86,7,No,No,No,Yes,No,No,No
1332092662561305917,Grays,9762,114.84,77,111,4,23,Moderate,2,Moderate,3,1,6,120,Yes,Midscale,8,5,2,No,No,No,Yes,No,No,No
1226030392698063582,Grays,9920,112.72,51,171,10,8,Low,2,Small,3,1.5,6,143,Yes,Midscale,88,4.83,6,No,No,No,Yes,No,No,No
651341276189452164,Grays,10251,117.83,33,266,8,14,None,5,Small,3,3,5,146,No,Midscale,3,4.9,10,No,No,No,Yes,No,No,No
606159041922079266,Grays,11210,135.05,23,354,7,8,None,2,Small,3,2.5,6,186,Yes,Upscale,12,3.67,3,No,No,No,Yes,No,No,No
1022537865602130630,Grays,11221,102.94,39,282,31,25,None,3,Moderate,3,1.5,6,138,Yes,Midscale,84,5,2,No,No,No,Yes,No,No,No
37096972,Grays,11250,119.68,39,240,42,9,None,4,Moderate,3,2,5,160,No,Upscale,112,5,8,No,No,No,Yes,No,No,No
924769640196282888,Grays,11917,107.36,79,141,46,3,Moderate,1,Individual,3,1,6,127,No,Midscale,10,4.13,45,No,No,No,Yes,No,No,No
1042641606633555052,Grays,12222,111.11,48,229,9,40,None,3,Moderate,3,1,6,126,Yes,Midscale,137,5,3,No,No,No,Yes,No,No,No
1112417159586692745,Grays,12920,91.63,55,255,10,34,None,30,Small,3,1.5,5,118,Yes,Midscale,110,5,0,No,No,No,Yes,No,No,No
40676321,Grays,14164,82.35,86,200,34,24,None,3,Small,3,1.5,6,123,Yes,Midscale,166,4.73,15,No,No,No,Yes,No,Yes,No
881653933483585967,Grays,14584,95.32,61,250,17,13,None,1,Individual,3,1.5,5,134,Yes,Midscale,116,4.14,7,No,No,No,Yes,No,No,No
1098488663345542512,Grays,17376,99.86,58,298,11,20,High,2,Moderate,3,2.5,6,170,Yes,Midscale,68,5,6,No,No,No,Yes,No,No,No
1261597472100083544,Grays,18463,130.02,70,203,4,18,None,3,Small,3,3,4,169,Yes,Upscale,5,4.75,4,No,No,No,Yes,No,No,No
1139981305841614784,Grays,18500,94.39,71,275,18,19,None,3,Small,3,2,7,136,No,Midscale,55,4.5,4,No,No,No,Yes,No,No,No
1018145772226585555,Grays,19020,98.55,60,324,10,29,Low,3,Small,3,1.5,5,125,Yes,Midscale,42,4.71,17,No,No,No,Yes,No,No,No
1160660500328753573,Grays,20008,103.67,63,307,10,14,None,2,Moderate,3,1,9,135,Yes,Midscale,30,4,1,No,No,No,Yes,No,No,No
826024251469575696,Grays,21020,82.43,85,300,50,18,Low,3,Individual,3,1.5,8,116,No,Midscale,35,4.36,14,No,No,No,Yes,No,No,No
926925219207147750,Grays,22856,94.06,71,341,5,26,High,2,Moderate,3,1,6,120,Yes,Midscale,24,5,3,No,No,No,Yes,No,No,No
872374077102175844,Grays,23430,110,73,293,14,18,None,4,Small,3,1,5,147,Yes,Midscale,73,5,15,No,No,No,Yes,No,No,No
700869512882818627,Grays,25797,112.65,65,351,24,6,None,2,Small,3,2.5,5,149,Yes,Midscale,15,5,20,No,No,No,Yes,No,No,No
1174806320719935711,Grays,26046,121.14,90,238,23,14,Moderate,2,Small,3,2,6,156,Yes,Upscale,54,5,3,No,No,No,Yes,No,No,No
1081788252403483593,Grays,28401,104.42,78,350,18,8,Low,2,Moderate,3,3,6,141,Yes,Midscale,16,4.82,11,No,No,No,Yes,No,No,No
744817877897753172,Grays,82579,322.57,70,366,5,2,None,1,Individual,3,1.5,7,429,Yes,Upscale,0,0,0,No,No,No,Yes,No,No,Yes
1347623585354743417,Walton-on-the-Naze,1292,117.46,12,91,10,4,None,2,Small,3,1,8,144,Yes,Midscale,1,N/A,0,No,No,No,Yes,Yes,No,No
1265725660160308190,Walton-on-the-Naze,3416,110.21,65,48,0,24,Low,2,Large,3,1,6,129,Yes,Midscale,77,N/A,0,No,No,No,Yes,No,No,No
907818531980423191,Walton-on-the-Naze,3713,123.75,28,108,22,3,None,2,Individual,3,2,6,141,Yes,Midscale,85,4.93,14,No,No,No,Yes,No,Yes,No
41576254,Walton-on-the-Naze,6152,136.71,18,252,160,5,Low,5,Moderate,3,2.5,8,204,Yes,Upscale,114,4.3,10,No,No,No,Yes,No,No,No
639648058304859908,Walton-on-the-Naze,7605,93.89,36,227,151,5,Low,3,Individual,3,1,6,119,Yes,Midscale,139,4.88,24,No,No,No,Yes,No,No,No
759887434665231099,Walton-on-the-Naze,10189,103.97,50,196,43,8,None,3,Individual,3,2,6,144,Yes,Midscale,170,4.67,3,No,No,No,Yes,No,Yes,No
39568162,Walton-on-the-Naze,11749,91.08,53,244,117,10,Moderate,4,Moderate,3,1.5,5,122,Yes,Midscale,122,5,1,No,No,No,Yes,No,No,No
28604362,Walton-on-the-Naze,11853,141.11,23,360,130,4,Low,2,Individual,3,1,7,149,Yes,Upscale,6,4.67,48,No,No,No,Yes,No,Yes,No
42752876,Walton-on-the-Naze,16309,156.81,46,227,83,8,Moderate,4,Moderate,3,2,6,229,Yes,Upscale,139,5,1,No,No,No,Yes,No,No,No
1120301981759379730,Walton-on-the-Naze,17858,119.05,43,351,40,4,High,2,Small,3,2,7,123,Yes,Midscale,15,5,20,No,No,No,Yes,No,No,No
39350959,Walton-on-the-Naze,18124,73.08,71,347,98,23,Moderate,3,Moderate,3,2.5,7,122,Yes,Midscale,19,5,6,No,No,No,Yes,No,No,No
29305909,Walton-on-the-Naze,18268,111.39,85,193,130,12,Moderate,4,Small,3,1.5,6,152,Yes,Midscale,173,5,6,No,No,No,Yes,No,No,No
756263938499684353,Walton-on-the-Naze,19405,174.82,83,134,187,20,None,1,Moderate,3,3,6,232,No,Upscale,109,4,1,No,No,No,Yes,No,Yes,No
926741746658178779,Walton-on-the-Naze,19522,130.15,54,279,72,6,Moderate,3,Small,3,1.5,7,136,Yes,Upscale,87,4.95,19,No,No,No,Yes,No,Yes,No
23444227,Walton-on-the-Naze,20716,93.31,61,364,65,26,Moderate,4,Moderate,3,2,8,186,Yes,Midscale,2,4.83,12,No,No,No,Yes,No,No,No
715613498734706219,Walton-on-the-Naze,21311,95.14,62,360,80,20,Moderate,3,Small,3,1,8,127,Yes,Midscale,6,4.71,17,No,No,No,Yes,No,Yes,No
1120780137266196599,Walton-on-the-Naze,22037,110.19,58,347,39,29,High,2,Small,3,1,6,122,Yes,Midscale,19,5,19,No,No,No,Yes,No,No,No
50154951,Walton-on-the-Naze,22977,110.47,75,278,112,4,Low,2,Small,3,1.5,6,98,Yes,Midscale,88,4.96,181,No,No,No,Yes,No,Yes,No
797592521142878840,Walton-on-the-Naze,23176,110.36,68,309,120,7,Moderate,3,Moderate,3,2,6,176,Yes,Midscale,57,5,3,No,No,No,Yes,No,No,No
741852598476312731,Walton-on-the-Naze,26093,128.53,71,286,56,7,Moderate,2,Moderate,3,1.5,9,166,Yes,Upscale,80,4.82,17,No,No,No,Yes,No,No,No
629729585475513555,Walton-on-the-Naze,27756,143.07,70,276,126,7,Moderate,3,Individual,3,1.5,5,140,Yes,Upscale,90,4.97,99,No,No,No,Yes,No,Yes,No
609035663957934958,Walton-on-the-Naze,42079,184.56,65,352,47,11,High,3,Individual,3,2.5,6,225,Yes,Upscale,14,4.95,21,No,No,No,Yes,No,No,No
909283384817701238,Walton-on-the-Naze,42543,162.38,83,317,84,17,Moderate,4,Moderate,3,2,6,219,Yes,Upscale,49,5,5,No,No,No,Yes,No,Yes,No
