listing_ID,town,est_rental_revenue_median,estimated_ADR,Est_adj_occupancy,active_days,booking_window,length_of_stay,dynamic_pricing,min_stay,management,Bedrooms,bathrooms,max_guests,listed_price,is_active,economic_Category,blocked_days,rating,Num_Reviews,beachfront,hot_tub,EV_charger,kitchen,pool,pets_allowed,smoking_allowed
22201578,Brentwood,7493,59.47,83,152,9,18,None,3,Individual,2,1,4,72,Yes,Economy,195,4.71,86,No,No,No,Yes,No,No,No
1085512864386876296,Brentwood,7884,101.08,50,155,12,4,None,1,Moderate,2,1,4,130,Yes,Midscale,36,4.8,5,No,No,No,Yes,No,No,No
747765704472974456,Brentwood,8163,74.21,97,113,30,18,Low,10,Individual,2,2,4,96,Yes,Midscale,253,0,0,No,No,No,Yes,No,No,No
663738847103849847,Brentwood,8673,109.78,77,102,3,30,Low,2,Moderate,2,2,6,122,Yes,Upscale,264,4.5,16,No,No,No,Yes,No,Yes,No
1072399122612155416,Brentwood,9209,112.3,69,118,33,47,None,1,Moderate,2,1,4,140,No,Upscale,65,5,1,No,No,No,Yes,No,No,No
51101846,Brentwood,10069,64.13,92,171,29,33,Moderate,2,Individual,2,1,4,93,Yes,Economy,195,4.9,21,No,No,No,Yes,No,No,No
1127647076135367518,Brentwood,10439,133.84,32,245,30,4,None,1,Small,2,1,5,147,No,Upscale,23,4.5,22,No,No,No,Yes,No,No,No
41832360,Brentwood,10585,110.27,27,357,59,8,None,3,Moderate,2,2,4,135,Yes,Upscale,9,3.6,5,No,No,No,Yes,No,No,No
910310628764185831,Brentwood,11843,99.52,84,142,11,34,None,2,Individual,2,2,3,114,Yes,Midscale,110,4.55,11,No,No,No,Yes,No,No,No
723760433059562124,Brentwood,11965,71.65,97,173,1,2,Low,24,Individual,2,2,2,95,Yes,Midscale,193,4.75,4,No,No,No,Yes,No,No,No
44050742,Brentwood,12480,103.14,42,289,11,7,None,3,Moderate,2,2.5,5,163,Yes,Midscale,77,5,13,No,No,No,Yes,No,No,No
52874274,Brentwood,12678,61.84,78,262,56,17,None,2,Individual,2,2,4,101,Yes,Economy,57,4.85,13,No,No,No,Yes,No,No,No
1130279820016468717,Brentwood,12905,72.5,53,335,8,5,Moderate,2,Small,2,1,4,85,Yes,Midscale,31,4.44,16,No,No,No,Yes,No,No,No
848427779933308948,Brentwood,14089,112.71,76,165,5,19,None,3,Small,2,1,4,157,No,Upscale,29,4.83,6,No,No,No,Yes,No,Yes,No
1016643321182502314,Brentwood,14546,84.57,64,270,20,10,None,2,Individual,2,1,3,103,Yes,Midscale,96,5,18,No,No,No,Yes,No,No,No
709438168561814699,Brentwood,15006,66.99,92,243,82,21,None,5,Individual,2,2,4,86,Yes,Economy,123,4.87,23,No,No,No,Yes,No,No,No
722517807243583116,Brentwood,15149,88.07,89,194,28,22,None,2,Individual,2,2,2,116,Yes,Midscale,172,4.93,15,No,No,No,Yes,No,No,No
1293409165705788089,Brentwood,16005,484.99,79,42,31,12,Low,3,Small,2,1.5,6,888,Yes,Upscale,97,4.9,10,No,No,No,Yes,No,No,No
1213208569372333261,Brentwood,16371,96.87,71,237,2,8,High,2,Moderate,2,1,5,116,Yes,Midscale,38,4.9,10,No,No,No,Yes,No,No,No
53915550,Brentwood,16705,69.9,67,359,44,27,Low,5,Small,2,1,3,111,Yes,Midscale,7,4.82,11,No,No,No,Yes,No,Yes,No
1019287390031130844,Brentwood,16821,121.89,95,146,40,34,None,3,Small,2,2,2,175,No,Upscale,162,5,4,No,No,No,No,No,No,No
1182501376327557951,Brentwood,17095,90.45,82,230,77,7,Low,3,Individual,2,2,4,98,Yes,Midscale,95,4.88,26,No,No,No,Yes,No,Yes,No
37582667,Brentwood,17178,89.47,56,343,22,8,Low,2,Individual,2,1,4,95,Yes,Midscale,23,4.94,155,No,No,No,Yes,No,No,No
663739033328972638,Brentwood,17490,90.62,71,273,23,17,None,1,Moderate,2,1.5,4,122,Yes,Midscale,11,4.88,16,No,No,No,Yes,No,Yes,No
1115788215772960562,Brentwood,17795,84.33,74,286,7,14,High,4,Moderate,2,2,6,119,Yes,Midscale,80,4.67,9,No,No,No,Yes,No,No,No
645286573670537178,Brentwood,18450,99.73,69,270,51,32,None,10,Individual,2,2,2,130,Yes,Midscale,96,5,7,No,No,No,Yes,No,No,No
1170245713130307281,Brentwood,18538,110.34,79,213,19,7,Moderate,1,Individual,2,2,4,143,No,Upscale,91,5,7,No,No,No,Yes,No,No,No
1204326235644957227,Brentwood,18580,107.4,81,214,20,3,None,2,Small,2,1,3,116,Yes,Upscale,76,5,53,No,No,No,Yes,No,Yes,No
33358533,Brentwood,19720,99.6,62,319,24,4,Moderate,3,Small,2,1,4,104,Yes,Midscale,47,4.83,103,No,No,No,Yes,No,No,No
932447346927784760,Brentwood,20750,92.22,65,347,12,10,Low,2,Moderate,2,1,6,117,Yes,Midscale,19,5,15,No,No,No,Yes,No,Yes,No
983431854537510653,Brentwood,21127,120.73,97,180,39,9,Low,2,Individual,2,1.5,4,140,Yes,Upscale,110,5,15,No,No,No,Yes,No,No,No
52296600,Brentwood,21332,101.1,81,259,6,2,None,2,Individual,2,1.5,3,133,No,Midscale,54,0,0,No,No,No,Yes,No,No,No
849963070390211429,Brentwood,21584,99.46,61,353,13,10,Low,2,Moderate,2,1,4,119,Yes,Midscale,13,4.75,24,No,No,No,Yes,No,Yes,No
1036940799508071217,Brentwood,22851,127.66,53,337,47,8,None,1,Small,2,2,6,154,Yes,Upscale,29,4.61,18,No,No,No,Yes,No,No,No
926945662146714594,Brentwood,24419,98.07,80,310,11,15,High,2,Moderate,2,2,6,119,Yes,Midscale,14,5,13,No,No,No,Yes,No,No,No
845554281934750980,Brentwood,24863,123.7,92,219,55,6,Low,2,Individual,2,1,4,131,Yes,Upscale,147,4.93,71,No,No,Yes,Yes,No,No,No
953285581721541362,Brentwood,25457,106.96,98,243,53,6,Low,2,Individual,2,1,4,140,Yes,Midscale,123,4.83,6,No,No,No,Yes,No,No,No
42473137,Brentwood,26414,112.88,79,295,16,12,Moderate,2,Large,2,1,4,143,Yes,Upscale,71,4.67,46,No,No,No,Yes,No,Yes,No
45077231,Brentwood,27524,108.36,71,359,21,19,None,1,Small,2,0,6,155,Yes,Upscale,7,4.64,42,No,No,No,Yes,No,No,No
979781357471344936,Brentwood,27537,93.03,84,351,7,29,None,14,Large,2,1,3,113,Yes,Midscale,15,5,5,No,No,No,Yes,No,No,No
45653925,Brentwood,27559,110.23,72,349,34,7,Moderate,2,Small,2,1,4,134,Yes,Upscale,17,4.27,30,No,No,No,Yes,No,No,No
1025169042347522137,Brentwood,32768,122.27,88,304,25,18,Low,2,Small,2,1,4,182,Yes,Upscale,62,4.5,2,No,No,No,Yes,No,Yes,No
43577063,Colchester,0,N/A,0,362,N/A,N/A,None,20,Moderate,2,2,4,210,Yes,N/A,4,N/A,0,No,No,No,Yes,No,No,No
773346594364474702,Colchester,0,N/A,0,142,N/A,N/A,Moderate,1,Large,2,1,3,169,No,N/A,0,4.88,8,No,No,No,Yes,No,Yes,No
1051645807293945017,Colchester,0,N/A,0,203,N/A,N/A,None,365,Small,2,3,4,88,Yes,N/A,163,5,2,No,No,No,Yes,No,No,No
21875212,Colchester,0,N/A,0,361,N/A,N/A,Moderate,1,Large,2,2,4,221,Yes,N/A,5,4.5,10,No,Yes,No,Yes,No,Yes,No
1338551031945981646,Colchester,0,N/A,0,113,N/A,N/A,None,4,Small,2,1,4,137,Yes,N/A,1,N/A,0,No,No,No,Yes,No,No,No
1317947154621982812,Colchester,0,N/A,0,128,N/A,N/A,None,10,Small,2,1.5,4,144,Yes,N/A,2,N/A,0,No,No,No,Yes,No,No,No
1308142870825147507,Colchester,0,N/A,0,145,N/A,N/A,None,4,Small,2,1.5,6,199,Yes,N/A,10,N/A,0,No,No,No,Yes,No,No,No
42481634,Colchester,0,N/A,0,61,N/A,N/A,None,2,Small,2,1,4,85,No,N/A,56,N/A,5,No,No,No,Yes,No,No,No
943906313727232263,Colchester,0,N/A,0,223,N/A,N/A,None,4,Large,2,2,4,128,Yes,N/A,143,N/A,0,No,No,No,Yes,No,No,No
970231089512216486,Colchester,0,N/A,0,56,N/A,N/A,Low,3,Individual,2,1,4,101,No,N/A,43,4.5,1,No,No,No,Yes,No,No,No
1159923900870421199,Colchester,0,N/A,0,186,N/A,N/A,None,4,Moderate,2,1,4,96,Yes,N/A,175,N/A,0,No,No,No,Yes,No,Yes,No
943884114641721525,Colchester,0,N/A,0,254,N/A,N/A,None,4,Large,2,2,4,181,Yes,N/A,112,N/A,0,No,No,No,Yes,No,No,No
943891798153969686,Colchester,0,N/A,0,255,N/A,N/A,None,7,Large,2,2,4,170,Yes,N/A,111,N/A,0,No,No,No,Yes,No,No,No
949908701166407300,Colchester,0,N/A,0,364,N/A,N/A,High,2,Large,2,2,4,107,Yes,N/A,2,N/A,0,No,No,No,Yes,No,Yes,No
943903440506724377,Colchester,0,N/A,0,254,N/A,N/A,None,5,Large,2,2,4,124,Yes,N/A,112,N/A,0,No,No,No,Yes,No,No,No
1156326157440482207,Colchester,66,66.24,1,177,9,1,None,4,Moderate,2,1,4,108,Yes,Economy,185,N/A,0,No,No,No,Yes,No,Yes,No
45521737,Colchester,161,80.6,1,141,16,2,High,1,Large,2,1,4,94,Yes,Midscale,225,5,4,No,No,No,Yes,Yes,Yes,No
998492688152034746,Colchester,196,65.21,2,159,15,1,None,1,Small,2,1,3,86,Yes,Economy,167,5,1,No,No,No,Yes,No,No,No
1155610868745949401,Colchester,203,101.43,3,65,1,2,None,2,Large,2,1,6,124,Yes,Midscale,247,5,2,No,No,No,Yes,No,Yes,No
1217937448398761543,Colchester,269,134.64,1,264,6,2,None,1,Small,2,2,5,155,Yes,Upscale,4,5,1,No,No,No,Yes,No,No,No
1276165538867653084,Colchester,327,65.37,3,178,0,5,None,5,Small,2,1.5,4,140,Yes,Economy,6,N/A,0,No,No,No,Yes,No,No,No
1328934838762923145,Colchester,405,134.88,6,48,20,1,Low,1,Large,2,2,7,173,No,Upscale,32,N/A,0,No,No,No,Yes,No,No,No
925367040877053919,Colchester,564,70.49,4,187,49,5,None,90,Small,2,1,4,84,Yes,Midscale,179,4.33,3,No,No,No,Yes,No,No,No
54175312,Colchester,565,113.1,4,113,30,5,Moderate,1,Moderate,2,1,4,137,No,Upscale,0,4.8,20,No,No,No,Yes,No,Yes,No
1159539679376512367,Colchester,606,100.98,3,182,4,3,None,4,Moderate,2,1.5,4,104,Yes,Midscale,180,N/A,0,No,No,No,Yes,No,Yes,No
1128184313333043036,Colchester,989,76.11,19,68,5,5,High,2,Large,2,2,4,118,No,Midscale,1,4.5,1,No,No,No,Yes,No,No,No
1375302286717389883,Colchester,1058,70.54,31,48,9,17,Unknown,2,Unknown,2,1,2,89,Yes,Midscale,12,5,2,No,No,No,Yes,No,Yes,No
1158412946584525655,Colchester,1130,62.76,9,193,4,18,None,4,Moderate,2,1.5,4,98,Yes,Economy,169,N/A,0,No,No,No,Yes,No,Yes,No
1218263341444872767,Colchester,1185,118.49,4,266,7,8,None,1,Small,2,2,4,154,Yes,Upscale,9,5,4,No,No,No,Yes,No,No,No
1193459180766950751,Colchester,1641,82.06,69,29,8,4,None,2,Moderate,2,1,4,88,No,Midscale,74,3.6,5,No,No,No,Yes,No,Yes,No
1181644191438464885,Colchester,1690,168.96,7,143,5,6,High,1,Moderate,2,2,4,215,Yes,Upscale,182,5,2,No,No,No,Yes,No,No,No
1110827000160869898,Colchester,1694,112.92,83,18,33,2,Moderate,2,Individual,2,2.5,4,146,No,Upscale,22,5,3,No,No,No,Yes,No,Yes,No
1055858109458661904,Colchester,1964,63.36,16,197,4,29,None,1,Small,2,2,4,95,Yes,Economy,169,0,0,No,No,No,Yes,No,No,No
973556392780288069,Colchester,2033,96.81,91,23,8,12,None,2,Individual,2,1,4,118,No,Midscale,109,5,8,No,No,No,Yes,No,No,No
925193919135024166,Colchester,2073,71.5,45,65,3,7,High,2,Large,2,1,6,113,No,Midscale,4,5,3,No,No,No,Yes,No,No,No
1255095461354127317,Colchester,2115,91.95,23,101,3,4,None,14,Small,2,1,6,121,Yes,Midscale,87,5,1,No,No,No,Yes,No,No,No
1141802222116112135,Colchester,2263,75.44,86,35,12,28,None,1,Small,2,1,4,114,No,Midscale,34,N/A,2,No,No,No,Yes,No,No,No
1195642857275299868,Colchester,2485,51.77,30,160,9,8,None,3,Individual,2,1,4,84,Yes,Economy,126,4.75,4,No,No,No,Yes,Yes,Yes,No
1271013577332576152,Colchester,2654,85.62,30,102,10,6,Low,5,Small,2,1,5,109,Yes,Midscale,83,5,1,No,No,No,Yes,No,No,No
1178011680093091259,Colchester,2969,109.95,21,128,4,6,None,2,Individual,2,2,3,142,Yes,Midscale,197,4.6,5,No,No,No,Yes,No,No,No
54262747,Colchester,3047,117.18,13,195,1,7,None,2,Small,2,1,4,149,No,Upscale,103,4.8,5,No,No,No,Yes,No,No,No
29477659,Colchester,3172,113.28,37,76,58,4,None,2,Small,2,1,4,118,Yes,Upscale,290,4.77,30,No,No,No,Yes,No,Yes,No
846937164777671342,Colchester,3360,67.21,47,106,62,3,None,1,Individual,2,1,6,93,Yes,Midscale,260,4.87,15,No,No,No,Yes,No,Yes,No
1238900936737909679,Colchester,3397,97.07,26,135,14,8,None,1,Moderate,2,1,4,98,Yes,Midscale,109,5,3,No,No,No,Yes,No,No,No
1275385791961591600,Colchester,3544,75.4,69,68,32,3,Low,2,Small,2,1.5,5,94,Yes,Midscale,115,5,3,No,No,No,Yes,No,No,No
1070212974755160551,Colchester,3561,101.73,47,74,14,13,High,28,Small,2,1.5,4,137,Yes,Midscale,113,5,3,No,No,No,Yes,No,No,No
1170629707428418409,Colchester,3574,68.74,69,75,21,4,None,2,Individual,2,1,4,84,No,Midscale,17,4.78,9,No,No,No,Yes,No,Yes,No
873045002520129778,Colchester,3798,59.35,23,282,45,6,Moderate,2,Individual,2,1,6,72,Yes,Economy,84,4.73,15,No,No,No,Yes,No,Yes,No
766001296549919256,Colchester,3810,73.27,100,52,28,32,Low,2,Individual,2,1,4,91,No,Midscale,2,4.76,29,No,No,No,Yes,No,No,No
1315177236706109146,Colchester,4053,79.48,39,131,7,6,Moderate,2,Individual,2,2,5,80,Yes,Midscale,18,5,9,No,No,No,Yes,No,Yes,No
1258576512533916880,Colchester,4257,76.01,81,69,21,11,None,2,Moderate,2,1,3,93,No,Midscale,108,N/A,0,No,No,No,No,No,No,No
1162243425369735830,Colchester,4312,84.54,29,176,4,3,None,7,Individual,2,2,6,113,Yes,Midscale,7,N/A,0,No,No,No,Yes,No,No,No
21959137,Colchester,4317,84.65,100,51,193,42,None,3,Individual,2,2,4,149,Yes,Midscale,315,4.94,49,No,No,No,Yes,No,No,No
700080664287442160,Colchester,4322,57.62,46,163,38,5,Moderate,5,Individual,2,1.5,6,72,No,Economy,18,4.98,40,No,No,No,Yes,No,No,No
732430419675369423,Colchester,4397,74.53,35,167,1,23,Moderate,2,Moderate,2,2,5,154,Yes,Midscale,199,5,1,No,No,No,Yes,No,No,No
1276976961155114785,Colchester,4530,92.46,56,87,25,26,Low,3,Small,2,1,5,118,No,Midscale,42,N/A,0,No,No,No,Yes,No,No,No
951420971926599380,Colchester,4844,105.3,19,236,1,24,None,14,Small,2,2.5,4,142,Yes,Midscale,8,5,2,No,No,No,Yes,No,No,No
28650596,Colchester,4894,97.88,68,73,107,9,None,2,Individual,2,1,4,124,Yes,Midscale,293,4.86,29,No,No,No,No,No,No,No
41951822,Colchester,4945,88.31,46,122,10,34,None,4,Moderate,2,2,4,118,No,Midscale,0,4.74,19,No,No,No,Yes,No,No,No
951376198180560202,Colchester,5214,104.28,20,249,18,19,None,10,Small,2,1.5,4,142,Yes,Midscale,25,5,2,No,No,No,Yes,No,No,No
1288918555066286312,Colchester,5258,114.3,28,167,1,11,None,3,Small,2,1,5,149,Yes,Upscale,10,N/A,0,No,No,No,Yes,No,No,No
1305903409522642644,Colchester,5322,120.95,65,68,21,3,Moderate,2,Individual,2,2,6,120,Yes,Upscale,83,5,10,No,No,No,Yes,No,No,No
1113046691870592304,Colchester,5381,119.57,74,61,26,19,None,2,Individual,2,1,4,141,Yes,Upscale,301,5,8,No,No,No,Yes,No,Yes,No
1072299178191612674,Colchester,5433,93.67,19,311,27,20,None,7,Small,2,1.5,4,143,Yes,Midscale,18,5,1,No,No,No,Yes,No,No,No
1207369993507075711,Colchester,5526,86.35,23,274,8,5,None,6,Small,2,1,4,101,Yes,Midscale,17,4.67,9,No,No,No,Yes,No,No,No
1073839603104157480,Colchester,5588,69.85,52,154,53,20,Low,3,Small,2,2,4,89,Yes,Midscale,188,N/A,0,No,No,No,Yes,No,No,No
1231713772995454275,Colchester,6013,68.33,42,212,9,13,None,2,Individual,2,1,4,77,No,Midscale,10,3,2,No,No,No,Yes,No,Yes,No
1238280154472107417,Colchester,6154,97.69,50,125,5,10,High,5,Small,2,1,6,107,Yes,Midscale,104,4.75,8,No,No,No,Yes,No,No,No
918853368210357784,Colchester,6213,62.76,58,170,35,18,None,5,Individual,2,1,4,92,No,Economy,98,5,12,No,No,No,Yes,No,Yes,No
859855393445038158,Colchester,6546,110.95,29,204,5,40,None,2,Small,2,2,6,140,Yes,Midscale,162,5,1,No,No,No,Yes,No,No,No
41859948,Colchester,6781,77.95,67,129,127,7,Moderate,3,Moderate,2,2,4,118,Yes,Midscale,180,4.72,18,No,No,No,Yes,No,No,No
1147690642653600574,Colchester,6784,101.26,28,238,36,5,Moderate,2,Individual,2,1,4,94,Yes,Midscale,48,4.95,20,No,No,No,Yes,No,No,No
950719960826646037,Colchester,7001,140.02,24,208,50,8,None,1,Individual,2,1,4,174,Yes,Upscale,158,5,12,No,No,No,Yes,No,No,No
720128348761230175,Colchester,7011,56.09,60,208,20,22,Low,2,Small,2,0,3,94,Yes,Economy,78,5,4,No,No,Yes,Yes,No,No,No
23500191,Colchester,7024,50.9,92,150,37,11,None,1,Individual,2,1,4,57,Yes,Economy,216,4.84,182,No,No,No,No,No,No,No
1305702277840297788,Colchester,7244,91.69,80,99,13,18,None,2,Small,2,1,4,100,Yes,Midscale,54,4.86,7,No,No,No,Yes,No,Yes,No
1155890905137325683,Colchester,7455,50.37,95,155,30,28,Low,10,Individual,2,1,4,63,Yes,Economy,116,4.86,7,No,No,No,Yes,No,No,No
1162370161755240144,Colchester,7523,134.34,22,255,15,8,Moderate,1,Moderate,2,1,4,122,Yes,Upscale,87,5,8,No,No,No,Yes,Yes,No,No
1268006871302628530,Colchester,7555,137.36,37,150,14,20,High,3,Small,2,1,6,142,Yes,Upscale,55,5,1,No,No,No,Yes,No,No,No
12086067,Colchester,7587,73.66,85,121,48,18,None,2,Small,2,1,3,85,No,Midscale,98,4.83,215,No,No,No,Yes,No,Yes,No
40600889,Colchester,7712,59.78,79,164,69,23,None,3,Small,2,1,5,94,Yes,Economy,136,4.69,85,No,No,No,Yes,No,Yes,No
647579492160811237,Colchester,8059,65.52,50,246,2,33,None,14,Small,2,1,4,90,Yes,Economy,120,5,2,No,No,No,Yes,No,No,No
38370078,Colchester,8103,80.22,31,326,66,8,None,2,Individual,2,1,4,95,Yes,Midscale,40,4.92,52,No,No,No,Yes,No,No,No
53179938,Colchester,8142,54.65,58,255,54,5,Moderate,2,Small,2,1.5,4,56,Yes,Economy,111,4.74,148,No,No,No,No,No,No,No
1049290242129704776,Colchester,8312,55.42,99,152,81,22,None,5,Small,2,1,6,86,No,Economy,129,5,1,No,No,No,Yes,No,No,No
1014553785192001693,Colchester,8834,82.56,55,196,19,6,None,2,Individual,2,1.5,4,99,Yes,Midscale,170,5,5,No,No,No,Yes,No,No,No
50532750,Colchester,8878,61.65,86,167,74,35,Low,2,Individual,2,1,4,82,Yes,Economy,199,4.59,44,No,No,No,Yes,No,Yes,No
1073266803031064865,Colchester,8993,89.93,43,230,25,5,None,2,Individual,2,1,4,107,Yes,Midscale,136,4.91,22,No,No,No,Yes,No,No,No
1255164255406171542,Colchester,9019,107.37,63,133,19,31,Moderate,2,Small,2,2,4,164,Yes,Midscale,89,4.75,8,No,No,No,Yes,No,Yes,No
1162229084199604920,Colchester,9318,75.76,62,198,22,19,None,2,Individual,2,1,6,95,Yes,Midscale,128,5,14,No,No,No,Yes,Yes,No,No
1246843172583890199,Colchester,9463,119.78,63,126,10,14,Low,3,Individual,2,2,4,154,Yes,Upscale,102,4.83,6,No,No,No,Yes,No,No,No
959492987743324020,Colchester,9633,74.1,52,250,4,34,None,28,Large,2,1,4,118,Yes,Midscale,116,N/A,0,No,No,No,Yes,No,No,No
584665682197496355,Colchester,9656,146.31,19,340,48,5,High,1,Moderate,2,1,4,133,Yes,Upscale,4,4.71,49,No,No,No,Yes,No,Yes,No
918015652082773534,Colchester,9674,86.37,96,117,109,9,None,2,Individual,2,2,4,113,No,Midscale,6,5,17,No,No,No,Yes,Yes,No,No
850084126109482180,Colchester,9714,101.18,73,131,31,29,Low,3,Moderate,2,1,5,167,Yes,Midscale,213,4,2,No,No,No,Yes,No,No,No
1016801842065936323,Colchester,9815,111.53,50,175,30,8,Low,4,Individual,2,1,4,149,Yes,Midscale,28,5,1,No,No,No,Yes,No,No,No
51654684,Colchester,9844,55.3,84,211,36,17,None,3,Small,2,1.5,3,90,No,Economy,84,4.78,9,No,No,No,Yes,No,Yes,Yes
581765554103845039,Colchester,9877,179.59,59,93,218,17,Low,2,Small,2,1,6,225,Yes,Upscale,273,5,5,No,No,Yes,Yes,No,No,No
1307280583312903281,Colchester,9898,102.04,71,137,5,19,Moderate,2,Small,2,1,4,132,Yes,Midscale,12,5,2,No,No,No,Yes,No,No,No
1302142756780605114,Colchester,10062,137.83,61,119,2,16,None,2,Small,2,2,4,184,No,Upscale,14,4.67,3,No,No,No,Yes,No,Yes,No
1138253183220303461,Colchester,10147,111.5,64,143,91,5,Low,3,Small,2,2,4,148,Yes,Midscale,179,4.5,0,No,No,No,Yes,No,No,No
54015913,Colchester,10148,85.27,41,291,112,4,Moderate,3,Individual,2,2,6,106,Yes,Midscale,75,5,4,No,No,Yes,Yes,No,No,No
48737619,Colchester,10350,72.38,59,244,30,11,Moderate,1,Individual,2,1.5,4,84,Yes,Midscale,73,4.88,74,No,No,No,Yes,No,No,No
1202802699052439148,Colchester,10437,130.46,44,180,23,4,None,2,Individual,2,1,5,135,Yes,Upscale,106,5,21,No,No,No,Yes,No,No,No
1078832307437362617,Colchester,10867,100.62,72,151,63,9,None,3,Small,2,1.5,4,114,No,Midscale,155,4.93,14,No,No,No,Yes,No,No,No
1254250851668951291,Colchester,11064,65.47,76,223,4,23,None,7,Large,2,1,3,91,Yes,Economy,5,4,3,No,No,No,Yes,No,No,No
1248471410588610034,Colchester,11348,78.26,78,186,16,9,Low,2,Moderate,2,1,4,92,No,Midscale,48,4.5,8,No,No,No,No,No,No,No
1206633228264420754,Colchester,11578,61.58,74,253,14,4,Low,2,Individual,2,1,5,77,Yes,Economy,36,5,4,No,No,No,Yes,No,No,No
1320996902731031281,Colchester,11781,157.08,63,119,18,17,None,2,Small,2,1,3,152,Yes,Upscale,19,4,2,No,Yes,No,Yes,No,Yes,Yes
21769777,Colchester,11783,78.55,77,195,27,21,None,2,Small,2,2,4,106,Yes,Midscale,171,4.94,16,No,No,No,Yes,No,No,No
1346256396310215131,Colchester,11862,204.51,76,76,9,2,Moderate,1,Large,2,1,4,222,Yes,Upscale,25,4,1,No,Yes,No,Yes,No,Yes,No
1155858555516496325,Colchester,11877,83.06,62,230,3,10,High,3,Large,2,1,3,100,No,Midscale,19,4.88,8,No,No,No,Yes,No,No,No
49666268,Colchester,11919,125.46,26,360,91,8,High,1,Moderate,2,1.5,4,115,Yes,Upscale,6,4.9,50,No,No,No,Yes,No,Yes,No
48848427,Colchester,12142,111.4,93,117,64,23,Low,3,Small,2,2,5,152,No,Midscale,4,4.57,7,No,No,No,Yes,No,No,No
1165919764989145559,Colchester,12145,86.75,64,218,34,10,Low,2,Individual,2,2,4,101,Yes,Midscale,126,4.95,19,No,No,No,Yes,No,Yes,No
816405612662883603,Colchester,12365,103.04,70,172,38,28,Moderate,2,Small,2,1.5,4,136,Yes,Midscale,10,4.68,19,No,No,No,Yes,No,No,No
737542476280137559,Colchester,12373,73.65,49,344,33,3,Low,1,Individual,2,2,4,90,Yes,Midscale,22,4.78,32,No,No,No,Yes,No,No,No
12605450,Colchester,12499,72.25,88,197,41,24,High,1,Individual,2,1,4,80,Yes,Midscale,63,4.87,15,No,No,No,Yes,No,No,No
54035692,Colchester,12552,68.59,55,333,46,7,Moderate,2,Small,2,1.5,6,86,Yes,Midscale,33,4.86,14,No,No,No,Yes,Yes,No,No
992424934415008506,Colchester,12728,73.15,77,227,16,12,None,2,Individual,2,2,2,95,No,Midscale,41,5,15,No,No,No,Yes,No,No,No
639163401089173805,Colchester,12745,66.04,70,277,8,16,Moderate,7,Small,2,2,4,92,Yes,Economy,89,4,2,No,No,No,Yes,No,No,No
1186831841245470501,Colchester,12759,92.46,51,269,3,18,High,2,Small,2,1,4,121,Yes,Midscale,22,5,5,No,No,No,Yes,No,No,No
567144717360109131,Colchester,13060,95.33,57,239,23,5,Low,1,Small,2,1,5,124,No,Midscale,34,4.6,15,No,No,No,Yes,No,No,No
1159082336981829149,Colchester,13520,127.54,92,115,6,6,Moderate,1,Large,2,1,6,161,No,Upscale,23,N/A,0,No,No,No,Yes,Yes,Yes,No
50174680,Colchester,13846,94.19,59,248,24,8,None,3,Individual,2,1,4,124,Yes,Midscale,118,4.78,46,No,No,No,Yes,No,Yes,No
912726201059546225,Colchester,13933,104.76,92,145,1,25,High,28,Small,2,2.5,5,148,Yes,Midscale,4,5,8,No,No,No,Yes,No,No,No
34889293,Colchester,14025,60.98,87,265,65,20,None,2,Individual,2,1,4,78,Yes,Economy,101,4.92,77,No,No,No,Yes,No,No,No
43429220,Colchester,14035,86.1,49,331,49,4,Low,1,Individual,2,1.5,5,92,Yes,Midscale,35,4.71,210,No,No,No,Yes,No,No,No
574497248125845770,Colchester,14118,134.46,29,363,153,8,Low,2,Small,2,2,4,182,Yes,Upscale,3,4.88,8,No,No,No,Yes,No,No,No
965082047443867341,Colchester,14142,99.59,76,186,133,14,Low,5,Individual,2,2,4,128,No,Midscale,0,5,4,No,No,No,Yes,No,No,No
53163634,Colchester,14178,71.25,62,321,72,5,Moderate,2,Small,2,2,6,94,Yes,Midscale,45,4.73,30,No,No,No,Yes,No,No,No
52197628,Colchester,14200,107.57,51,258,70,6,Low,2,Individual,2,1,4,116,Yes,Midscale,108,5,70,No,No,No,Yes,No,No,No
1346256023561433142,Colchester,14242,219.11,96,68,6,2,Moderate,2,Large,2,1,4,220,Yes,Upscale,32,3,2,No,Yes,No,Yes,No,Yes,No
1150612060246687571,Colchester,14282,103.49,63,220,38,20,None,2,Individual,2,1,4,113,Yes,Midscale,70,4.87,15,No,No,No,Yes,No,Yes,No
1182762602862051437,Colchester,14475,96.5,52,287,5,8,None,6,Small,2,1,4,134,Yes,Midscale,38,3.5,2,No,No,No,Yes,No,No,No
933926128797075161,Colchester,14495,100.66,66,217,5,10,High,7,Large,2,2,4,121,No,Midscale,60,5,19,No,No,No,Yes,No,No,No
1346256065554481246,Colchester,14654,200.74,100,73,8,3,Moderate,1,Large,2,1,4,218,Yes,Upscale,28,4,1,No,Yes,No,Yes,No,Yes,No
19789402,Colchester,14763,54.68,86,315,65,7,Low,1,Small,2,1,4,62,Yes,Economy,51,4.82,150,No,No,No,Yes,No,No,No
1346256027180331316,Colchester,14785,205.35,99,73,10,3,Moderate,2,Large,2,1,4,220,Yes,Upscale,26,4.5,2,No,Yes,No,Yes,No,Yes,No
